step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,prob_action_0,prob_action_1,prob_action_2,prob_action_3,prob_action_4,prob_action_5,prob_action_6,prob_action_7,prob_action_8,prob_action_9,prob_action_10,prob_action_11,max_prob,max_prob_action,policy_entropy,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
1553,EUPG,MORL_vec,MORL_RDX,11,3,3,0,Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is better on all objectives. Per-component: Resource: gains 0.909 weighted; Network: gains 1.307 weighted; Security: gains 0.030 weighted.,0.9094513,1.3067082,0.029919434,-1.9873928,5.4487896,-502.3574,-2.8968441,4.1420817,-502.3873,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4347.12890625,0.006768363062292337,0.0269622802734375,0.0819789320230484,44.0,178.57142639160156,0.0,968.1428833007812,0.0,19.0,7.0
1554,EUPG,MORL_vec,MORL_RDX,11,3,3,0,Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is worse on all objectives. Per-component: Resource: loses 0.519 weighted; Network: loses 2.738 weighted; Security: loses 2.657 weighted.,-0.51890105,-2.7382085,-2.6570802,-3.0213983,2.6419065,-505.2511,-2.5024972,5.380115,-502.59402,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4349.927734375,0.0064874375239014626,0.0260772705078125,0.0819789320230484,43.0,178.42857360839844,0.0,968.1428833007812,1.0,19.0,7.0
1555,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, Network, worse on Security. Per-component: Resource: gains 0.251 weighted; Network: gains 0.441 weighted; Security: loses 1.582 weighted.",0.25114918,0.44097808,-1.5824708,-2.4422305,6.536936,-503.82794,-2.6933796,6.0959578,-502.24545,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4352.7265625,0.7779355645179749,5.40234375,0.0819789320230484,43.0,178.42857360839844,0.0,968.1428833007812,0.0,19.0,7.0
1556,EUPG,MORL_vec,MORL_RDX,8,3,3,0,Action 8 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 8 is worse on all objectives. Per-component: Resource: loses 1.462 weighted; Network: loses 0.532 weighted; Security: loses 2.104 weighted.,-1.4622614,-0.5324713,-2.1037354,-4.633041,6.036377,-506.43234,-3.1707797,6.568848,-504.3286,0.058005,0.123385,0.075392,0.132746,0.073051,0.052815,0.118286,0.06192,0.094253,0.069571,0.037184,0.103393,0.132746,3,2.422569,26.0,196.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4355.525390625,0.7777413129806519,5.40234375,0.0819789320230484,43.0,178.42857360839844,0.0,968.0,0.0,19.0,7.0
1557,EUPG,MORL_vec,MORL_RDX,3,3,9,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 9: better on Network, Security, worse on Resource. Per-component: Resource: loses 3.712 weighted; Network: gains 2.642 weighted; Security: gains 1.264 weighted.",-3.7118313,2.642171,1.2644898,-2.7656734,8.398107,-506.45102,0.94615805,5.755936,-507.7155,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,10.0,86.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,4358.32421875,0.7782023549079895,5.40234375,0.0819789320230484,43.0,178.42857360839844,0.0,967.8571166992188,0.0,19.0,7.0
1558,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Resource, worse on Network, Security. Per-component: Resource: gains 4.727 weighted; Network: loses 1.483 weighted; Security: loses 0.421 weighted.",4.726927,-1.4831328,-0.42143556,-1.3061199,4.577815,-510.12155,-6.0330467,6.060948,-509.70013,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,4361.123046875,0.7777385711669922,5.40234375,0.0819789320230484,43.0,178.2857208251953,0.0,967.8571166992188,0.0,19.0,7.0
1559,EUPG,MORL_vec,MORL_RDX,7,3,3,0,"Action 7 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 7 is better on Resource, Network, worse on Security. Per-component: Resource: gains 0.995 weighted; Network: gains 0.062 weighted; Security: loses 0.442 weighted.",0.99475175,0.06226273,-0.4415039,-3.6940029,6.465112,-510.37302,-4.6887546,6.4028497,-509.9315,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4363.921875,0.0139171052724123,0.053070068359375,0.0819789320230484,43.0,178.14285278320312,0.0,967.8571166992188,1.0,19.0,7.0
1560,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Resource, Security, worse on Network. Per-component: Resource: gains 0.441 weighted; Network: loses 1.135 weighted; Security: gains 0.358 weighted.",0.4414707,-1.1353569,0.3583374,-2.5430243,4.85147,-509.6985,-2.984495,5.986827,-510.05682,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4366.720703125,0.04029873386025429,0.19140625,0.0819789320230484,43.0,178.14285278320312,0.0,967.8571166992188,0.0,19.0,7.0
1561,EUPG,MORL_vec,MORL_RDX,3,3,8,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 8: better on Resource, worse on Network, Security. Per-component: Resource: gains 0.702 weighted; Network: loses 3.245 weighted; Security: loses 3.478 weighted.",0.70219177,-3.2447302,-3.4777224,-2.434201,4.8801494,-512.6896,-3.1363926,8.12488,-509.21185,0.058701,0.119102,0.082475,0.139163,0.079472,0.04982,0.122072,0.06024,0.103487,0.060208,0.032956,0.092304,0.139163,3,2.413067,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4369.51953125,0.03329059109091759,0.1905517578125,0.0819789320230484,43.0,178.14285278320312,0.0,967.7142944335938,0.0,19.0,7.0
1562,EUPG,MORL_vec,MORL_RDX,8,3,3,0,Action 8 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 8 is better on all objectives. Per-component: Resource: gains 2.825 weighted; Network: gains 3.978 weighted; Security: gains 4.087 weighted.,2.8251965,3.9781716,4.0865846,-1.2640427,6.8531275,-510.66162,-4.089239,2.874956,-514.7482,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4372.318359375,0.0068035125732421875,0.0261077880859375,0.0819789320230484,43.0,178.0,0.0,967.7142944335938,0.0,19.0,7.0
1563,EUPG,MORL_vec,MORL_RDX,3,3,4,1,Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 4: lower Q on all objectives vs next-best. Per-component: Resource: loses 0.775 weighted; Network: loses 1.582 weighted; Security: loses 0.513 weighted.,-0.7753342,-1.5819272,-0.51258546,-1.3547661,4.8917565,-513.6102,-0.57943195,6.473684,-513.0976,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4375.1171875,0.03347478434443474,0.1912841796875,0.0819789320230484,43.0,178.0,0.0,967.5714111328125,0.0,19.0,7.0
1564,EUPG,MORL_vec,MORL_RDX,2,3,3,0,Action 2 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 2 is better on all objectives. Per-component: Resource: gains 2.235 weighted; Network: gains 4.652 weighted; Security: gains 2.462 weighted.,2.235066,4.6518936,2.46167,-3.0573196,6.815015,-513.33246,-5.2923856,2.1631212,-515.7941,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,4377.916015625,0.013539450243115425,0.052886962890625,0.0819789320230484,43.0,177.85714721679688,0.0,967.5714111328125,0.0,18.0,7.0
1565,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on all objectives. Per-component: Resource: gains 5.087 weighted; Network: gains 1.498 weighted; Security: gains 2.608 weighted.,5.0871863,1.4977945,2.6080446,-0.4886565,3.995027,-512.13983,-5.5758433,2.4972324,-514.74786,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,16.0,182.5,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,4380.71484375,0.006211417261511087,0.0226898193359375,0.0819789320230484,43.0,177.85714721679688,0.0,967.4285888671875,0.0,19.0,7.0
1566,EUPG,MORL_vec,MORL_RDX,5,3,3,0,"Action 5 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 5 is better on Resource, Network, worse on Security. Per-component: Resource: gains 3.534 weighted; Network: gains 1.098 weighted; Security: loses 0.688 weighted.",3.5340428,1.097552,-0.6877808,-2.0411508,4.0848513,-515.98987,-5.5751934,2.9872994,-515.3021,0.058891,0.117779,0.084098,0.14066,0.080947,0.049216,0.122955,0.059912,0.105583,0.058243,0.032124,0.08959,0.14066,3,2.410427,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,4383.515625,0.04824284091591835,0.191162109375,0.0819789320230484,43.0,177.85714721679688,0.0,967.2857055664062,1.0,19.0,7.0
1567,EUPG,MORL_vec,MORL_RDX,4,3,3,0,"Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.152 weighted; Network: gains 1.277 weighted; Security: gains 1.244 weighted.",-0.1517086,1.2773727,1.2440553,-6.200593,4.8120604,-513.66034,-6.0488844,3.5346878,-514.9044,0.058949,0.117363,0.08458,0.141107,0.081386,0.049042,0.123218,0.059817,0.106205,0.057672,0.031885,0.088776,0.141107,3,2.409606,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.578125,4386.31640625,0.006928307469934225,0.027130126953125,0.0819789320230484,43.0,177.85714721679688,0.0,967.2857055664062,0.0,19.0,7.0
1568,EUPG,MORL_vec,MORL_RDX,9,3,3,0,Action 9 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 9 is better on all objectives. Per-component: Resource: gains 6.921 weighted; Network: gains 3.199 weighted; Security: gains 4.649 weighted.,6.9212966,3.199495,4.649414,-0.45756468,6.391101,-510.6666,-7.3788614,3.191606,-515.31604,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,16.0,182.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.578125,4389.115234375,0.0067610060796141624,0.0257720947265625,0.0819789320230484,43.0,177.85714721679688,0.0,967.1428833007812,0.0,19.0,7.0
1569,EUPG,MORL_vec,MORL_RDX,4,3,3,0,"Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on Network, Security, worse on Resource. Per-component: Resource: loses 1.148 weighted; Network: gains 0.447 weighted; Security: gains 0.641 weighted.",-1.1475315,0.44729462,0.6407227,-4.493136,6.2591662,-510.33942,-3.3456044,5.8118715,-510.98013,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,24.0,109.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4391.9140625,0.02104840986430645,0.053741455078125,0.0819789320230484,43.0,177.7142791748047,0.0,967.1428833007812,0.0,19.0,7.0
1570,EUPG,MORL_vec,MORL_RDX,4,3,3,0,"Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on Security, worse on Resource, Network. Per-component: Resource: loses 0.543 weighted; Network: loses 0.382 weighted; Security: gains 0.350 weighted.",-0.5426888,-0.38207418,0.35009766,-5.361358,4.5841084,-512.74927,-4.81867,4.9661827,-513.09937,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,4394.71484375,0.7782505750656128,5.40234375,0.0819789320230484,43.0,177.7142791748047,0.0,967.0,1.0,19.0,7.0
1571,EUPG,MORL_vec,MORL_RDX,4,3,3,0,"Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on Security, worse on Resource, Network. Per-component: Resource: loses 1.414 weighted; Network: loses 0.211 weighted; Security: gains 0.372 weighted.",-1.4139912,-0.21053067,0.37243652,-2.7941675,6.262955,-510.85806,-1.3801764,6.473486,-511.2305,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,4397.515625,0.0136555265635252,0.053619384765625,0.0819789320230484,43.0,177.7142791748047,0.0,967.0,0.0,19.0,7.0
1572,EUPG,MORL_vec,MORL_RDX,5,3,3,0,Action 5 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 5 is better on all objectives. Per-component: Resource: gains 1.385 weighted; Network: gains 0.242 weighted; Security: gains 2.267 weighted.,1.3846925,0.24236555,2.2671754,-1.7263788,4.783549,-512.54535,-3.1110713,4.5411835,-514.8125,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,4400.31640625,0.006961822509765625,0.027435302734375,0.0819789320230484,43.0,177.7142791748047,0.0,966.8571166992188,0.0,19.0,7.0
1573,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on all objectives. Per-component: Resource: gains 0.570 weighted; Network: gains 1.522 weighted; Security: gains 0.116 weighted.,0.57004005,1.5215418,0.1156128,-1.2169913,6.121451,-516.1152,-1.7870314,4.599909,-516.2308,0.058949,0.117363,0.08458,0.141106,0.081386,0.049042,0.123218,0.059817,0.106205,0.057672,0.031885,0.088777,0.141106,3,2.409606,18.0,184.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,4403.1171875,0.01406805869191885,0.053680419921875,0.0819789320230484,43.0,177.57142639160156,0.0,966.8571166992188,0.0,19.0,7.0
1574,EUPG,MORL_vec,MORL_RDX,2,3,3,0,"Action 2 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 2 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.196 weighted; Network: gains 0.318 weighted; Security: gains 1.236 weighted.",-0.19605695,0.31819525,1.2359619,-2.602958,4.3837895,-516.8488,-2.4069011,4.065594,-518.0848,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,18.0,184.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,4405.91796875,0.006901332177221775,0.0284271240234375,0.0819789320230484,43.0,177.42857360839844,0.0,966.8571166992188,1.0,19.0,7.0
1575,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on all objectives. Per-component: Resource: gains 1.851 weighted; Network: gains 1.452 weighted; Security: gains 1.161 weighted.,1.8512884,1.4520882,1.1606324,-1.134531,5.453509,-516.8206,-2.9858196,4.0014205,-517.98126,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,20.0,186.5,22.0,107.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,4408.71875,0.060259681195020676,0.1912841796875,0.0819789320230484,43.0,177.42857360839844,0.0,966.8571166992188,0.0,19.0,7.0
