step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,best_q,alt_q,delta
3742,A2C,A2C_Q,SingleObjective_PolicyBased,2,6,6,0,"Action 2 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 2 vs highest-logit action (action 6): +15.5251. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-457.0455322265625,-472.5706787109375,15.525146484375
3743,A2C,A2C_Q,SingleObjective_PolicyBased,11,6,6,0,"Action 11 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 11 vs highest-logit action (action 6): -22.2446. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-481.0136413574219,-458.7690734863281,-22.24456787109375
3744,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,2,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 2: +0.7863. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-459.25543212890625,-460.0417175292969,0.786285400390625
3745,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,4,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 4: -17.5236. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-475.7648010253906,-458.2411804199219,-17.52362060546875
3746,A2C,A2C_Q,SingleObjective_PolicyBased,1,6,6,0,"Action 1 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 1 vs highest-logit action (action 6): +2.8069. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-460.1300354003906,-462.9368896484375,2.806854248046875
3747,A2C,A2C_Q,SingleObjective_PolicyBased,11,6,6,0,"Action 11 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 11 vs highest-logit action (action 6): -18.1960. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-484.16741943359375,-465.9714660644531,-18.195953369140625
3748,A2C,A2C_Q,SingleObjective_PolicyBased,8,6,6,0,"Action 8 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 8 vs highest-logit action (action 6): +0.9216. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-464.1856689453125,-465.1072692871094,0.921600341796875
3749,A2C,A2C_Q,SingleObjective_PolicyBased,2,6,6,0,"Action 2 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 2 vs highest-logit action (action 6): -0.5368. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-464.5489196777344,-464.0121154785156,-0.53680419921875
3750,A2C,A2C_Q,SingleObjective_PolicyBased,2,6,6,0,"Action 2 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 2 vs highest-logit action (action 6): -29.6290. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-493.97412109375,-464.3450927734375,-29.6290283203125
3751,A2C,A2C_Q,SingleObjective_PolicyBased,7,6,6,0,"Action 7 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 7 vs highest-logit action (action 6): -1.8605. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-467.761474609375,-465.90093994140625,-1.86053466796875
3752,A2C,A2C_Q,SingleObjective_PolicyBased,8,6,6,0,"Action 8 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 8 vs highest-logit action (action 6): -13.5393. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-480.9811096191406,-467.44183349609375,-13.539276123046875
3753,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,2,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 2: -3.7358. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-464.9870300292969,-461.2511901855469,-3.73583984375
3754,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,3,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 3: -18.3060. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-477.2433166503906,-458.9372863769531,-18.3060302734375
3755,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,3,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 3: -0.8180. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-460.5862731933594,-459.768310546875,-0.817962646484375
3756,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,4,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 4: -18.9052. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-475.8657531738281,-456.96051025390625,-18.905242919921875
3757,A2C,A2C_Q,SingleObjective_PolicyBased,1,6,6,0,"Action 1 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 1 vs highest-logit action (action 6): -0.3031. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-459.54705810546875,-459.2439270019531,-0.303131103515625
3758,A2C,A2C_Q,SingleObjective_PolicyBased,8,6,6,0,"Action 8 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 8 vs highest-logit action (action 6): -0.1430. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-460.99456787109375,-460.8515625,-0.14300537109375
3759,A2C,A2C_Q,SingleObjective_PolicyBased,6,6,4,1,"Action 6 was executed and matches the highest-logit action (action 6). TD-trained Q-value vs next-best action 4: -2.7614. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-462.8674621582031,-460.1060791015625,-2.761383056640625
3760,A2C,A2C_Q,SingleObjective_PolicyBased,3,6,6,0,"Action 3 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 3 vs highest-logit action (action 6): +14.8830. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-460.66522216796875,-475.5482482910156,14.883026123046875
3761,A2C,A2C_Q,SingleObjective_PolicyBased,3,6,6,0,"Action 3 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 3 vs highest-logit action (action 6): -18.0281. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-478.32568359375,-460.29754638671875,-18.02813720703125
3762,A2C,A2C_Q,SingleObjective_PolicyBased,2,6,6,0,"Action 2 was executed via stochastic sampling; the highest-logit action (action 6) was not chosen. TD-trained Q-value of action 2 vs highest-logit action (action 6): +0.6552. [A2C: Q(s,a) trained via TD on A2C's own transitions. reference_action = argmax(logits) to reflect A2C's stochastic policy intent; A2CQNet's greedy TD target estimates a policy different from A2C's own. Match rate is structurally low due to stochastic policy sampling. Reward decomposition not applicable.]",-459.430908203125,-460.0860595703125,0.6551513671875
