step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
1027,Envelope,MORL_vec,MORL_RDX,1,1,2,1,"Action 1 was executed and matches the highest-Q action (action 1). Compared to next-best action 2: better on Resource, Security, worse on Network. Per-component: Resource: gains 1.259 weighted; Network: loses 0.208 weighted; Security: gains 0.099 weighted.",1.2585434,-0.20782901,0.099311836,-12.921646,4.506892,-48.246334,-14.18019,4.714721,-48.345646,24.0,190.5,12.0,92.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8187060356140137,4.71875,2881.548828125,0.7780293226242065,5.40234375,0.0819789320230484,61.0,218.7142791748047,0.0,977.4285888671875,0.0,20.0,7.0
1028,Envelope,MORL_vec,MORL_RDX,4,4,5,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 5: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.221 weighted; Network: gains 0.685 weighted; Security: loses 0.310 weighted.",-0.2206894,0.6845358,-0.30973208,-13.797839,5.962097,-46.86561,-13.57715,5.2775617,-46.555878,22.0,188.5,14.0,94.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8187060356140137,4.71875,2884.3671875,0.7853142619132996,5.40234375,0.0819789320230484,61.0,218.57142639160156,0.0,977.4285888671875,0.0,20.0,7.0
1029,Envelope,MORL_vec,MORL_RDX,2,2,1,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 1: better on Network, Security, worse on Resource. Per-component: Resource: loses 1.316 weighted; Network: gains 0.315 weighted; Security: gains 1.776 weighted.",-1.3163956,0.3148104,1.7760499,-11.156526,5.908269,-45.550594,-9.84013,5.5934587,-47.326645,24.0,190.5,12.0,92.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2887.185546875,0.03382029011845589,0.193359375,0.0819789320230484,61.0,218.57142639160156,0.0,977.2857055664062,0.0,20.0,7.0
1030,Envelope,MORL_vec,MORL_RDX,8,10,10,0,"Action 8 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 8 is better on Network, worse on Resource, Security. Per-component: Resource: loses 0.966 weighted; Network: gains 1.381 weighted; Security: loses 0.911 weighted.",-0.9657898,1.381431,-0.9112839,-11.621768,5.66853,-47.795227,-10.655978,4.2870994,-46.88394,24.0,190.5,14.0,98.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2890.005859375,0.013966696336865425,0.05322265625,0.0819789320230484,61.0,218.57142639160156,0.0,977.1428833007812,0.0,20.0,7.0
1031,Envelope,MORL_vec,MORL_RDX,5,5,10,1,Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 10: better on all objectives. Per-component: Resource: gains 0.402 weighted; Network: gains 1.485 weighted; Security: gains 1.152 weighted.,0.4015381,1.4847691,1.1519486,-11.368476,7.0946355,-47.745773,-11.770014,5.6098666,-48.897724,24.0,190.5,10.0,89.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2892.826171875,0.0069528305903077126,0.0258026123046875,0.0819789320230484,61.0,218.57142639160156,0.0,977.0,0.0,20.0,7.0
1032,Envelope,MORL_vec,MORL_RDX,4,4,10,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 10: better on Network, worse on Resource, Security. Per-component: Resource: loses 1.471 weighted; Network: gains 2.180 weighted; Security: loses 0.229 weighted.",-1.4705216,2.1798346,-0.22895052,-13.369089,6.250521,-49.919044,-11.898567,4.0706863,-49.690094,22.0,188.5,12.0,91.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2895.646484375,0.0133607042953372,0.053009033203125,0.0819789320230484,61.0,218.42857360839844,0.0,977.0,0.0,20.0,7.0
1033,Envelope,MORL_vec,MORL_RDX,2,2,1,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 1: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.639 weighted; Network: loses 0.821 weighted; Security: gains 1.629 weighted.",-0.63868946,-0.8213677,1.629387,-9.655902,7.2684617,-47.543964,-9.017213,8.089829,-49.17335,22.0,188.5,12.0,91.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2898.466796875,0.01421247236430645,0.05517578125,0.0819789320230484,61.0,218.42857360839844,0.0,976.8571166992188,0.0,20.0,7.0
1034,Envelope,MORL_vec,MORL_RDX,8,7,7,0,"Action 8 was executed; the highest-Q action (action 7) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 8 is better on Network, Security, worse on Resource. Per-component: Resource: loses 2.909 weighted; Network: gains 1.097 weighted; Security: gains 0.835 weighted.",-2.9087105,1.096974,0.8346543,-13.028953,6.2846155,-50.00519,-10.120242,5.187641,-50.839844,22.0,188.5,16.0,100.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2901.287109375,0.04061371833086014,0.2122802734375,0.0819789320230484,61.0,218.42857360839844,0.0,976.7142944335938,0.0,20.0,7.0
1035,Envelope,MORL_vec,MORL_RDX,5,5,10,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 10: better on Resource, Security, worse on Network. Per-component: Resource: gains 0.422 weighted; Network: loses 0.118 weighted; Security: gains 0.161 weighted.",0.42240676,-0.11810876,0.160524,-12.509627,7.014037,-51.668785,-12.9320345,7.132146,-51.82931,22.0,188.5,12.0,91.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2904.107421875,0.00690868915989995,0.025909423828125,0.0819789320230484,61.0,218.42857360839844,0.0,976.5714111328125,0.0,20.0,7.0
1036,Envelope,MORL_vec,MORL_RDX,9,9,4,1,"Action 9 was executed and matches the highest-Q action (action 9). Compared to next-best action 4: better on Resource, Security, worse on Network. Per-component: Resource: gains 1.309 weighted; Network: loses 0.594 weighted; Security: gains 0.437 weighted.",1.3091675,-0.5943804,0.4370499,-11.170988,4.182958,-51.24548,-12.480155,4.7773385,-51.68253,22.0,188.5,12.0,91.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.819822072982788,4.72265625,2906.92578125,0.013514109887182713,0.05291748046875,0.0819789320230484,61.0,218.2857208251953,0.0,976.5714111328125,0.0,20.0,7.0
1037,Envelope,MORL_vec,MORL_RDX,5,5,2,1,"Action 5 was executed and matches the highest-Q action (action 5). Compared to next-best action 2: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.695 weighted; Network: gains 1.336 weighted; Security: loses 0.046 weighted.",0.6953163,1.3361942,-0.0455658,-12.096677,5.3492727,-49.37372,-12.791993,4.013078,-49.32815,24.0,190.5,14.0,93.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2909.744140625,0.041163306683301926,0.21337890625,0.0819789320230484,61.0,218.14285278320312,0.0,976.5714111328125,0.0,22.0,7.0
1038,Envelope,MORL_vec,MORL_RDX,8,8,7,1,Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 7: better on all objectives. Per-component: Resource: gains 0.394 weighted; Network: gains 0.502 weighted; Security: gains 0.818 weighted.,0.3944145,0.50228924,0.8178223,-12.270416,7.2643995,-47.77843,-12.664831,6.76211,-48.596252,22.0,188.5,18.0,102.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2912.5625,0.7857022881507874,5.40234375,0.0819789320230484,61.0,218.0,0.0,976.5714111328125,0.0,22.0,7.0
1039,Envelope,MORL_vec,MORL_RDX,3,3,4,1,"Action 3 was executed and matches the highest-Q action (action 3). Compared to next-best action 4: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.556 weighted; Network: gains 1.111 weighted; Security: gains 1.701 weighted.",-0.55647814,1.1106074,1.7014344,-11.870779,6.7712226,-48.570553,-11.314301,5.6606154,-50.271988,22.0,188.5,14.0,93.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2915.380859375,0.7780097126960754,5.40234375,0.0819789320230484,61.0,218.0,0.0,976.4285888671875,0.0,22.0,7.0
1040,Envelope,MORL_vec,MORL_RDX,2,10,10,0,"Action 2 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 2 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.967 weighted; Network: gains 0.289 weighted; Security: gains 0.305 weighted.",-0.96677476,0.28884518,0.3051819,-12.018722,4.931459,-47.371166,-11.051947,4.642614,-47.67635,18.0,184.5,18.0,98.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8192639350891113,4.72265625,2918.201171875,0.8050959706306458,5.40234375,0.0819789320230484,61.0,217.85714721679688,0.0,976.4285888671875,0.0,22.0,7.0
1041,Envelope,MORL_vec,MORL_RDX,10,10,5,1,"Action 10 was executed and matches the highest-Q action (action 10). Compared to next-best action 5: better on Resource, Security, worse on Network. Per-component: Resource: gains 2.649 weighted; Network: loses 0.179 weighted; Security: gains 2.146 weighted.",2.6491067,-0.17927772,2.1460238,-10.040565,4.628724,-46.473892,-12.689671,4.808002,-48.619915,18.0,184.5,16.0,95.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.72265625,2921.01953125,0.0066334861330688,0.0232696533203125,0.0819789320230484,61.0,217.85714721679688,0.0,976.2857055664062,0.0,22.0,7.0
1042,Envelope,MORL_vec,MORL_RDX,4,4,7,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 7: better on Resource, Security, worse on Network. Per-component: Resource: gains 2.072 weighted; Network: loses 0.221 weighted; Security: gains 0.318 weighted.",2.0718675,-0.22065154,0.3178711,-9.682783,4.5944734,-47.159737,-11.75465,4.8151245,-47.477608,18.0,184.5,22.0,106.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8189849853515625,4.72265625,2923.837890625,0.041102271527051926,0.1912841796875,0.0819789320230484,60.0,217.7142791748047,0.0,976.2857055664062,0.0,22.0,7.0
1043,Envelope,MORL_vec,MORL_RDX,8,8,7,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 7: better on Resource, Network, worse on Security. Per-component: Resource: gains 1.304 weighted; Network: gains 0.094 weighted; Security: loses 0.188 weighted.",1.3037446,0.09443608,-0.18795778,-10.793364,5.4389987,-48.17422,-12.097108,5.3445625,-47.986263,16.0,182.5,22.0,106.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8189849853515625,4.72265625,2926.65625,0.7784200310707092,5.40234375,0.0819789320230484,60.0,217.7142791748047,0.0,976.1428833007812,0.0,23.0,7.0
1044,Envelope,MORL_vec,MORL_RDX,1,1,6,1,"Action 1 was executed and matches the highest-Q action (action 1). Compared to next-best action 6: better on Resource, Security, worse on Network. Per-component: Resource: gains 2.514 weighted; Network: loses 0.309 weighted; Security: gains 1.272 weighted.",2.5141695,-0.3088423,1.2721986,-9.405274,7.2300916,-46.85977,-11.919444,7.5389338,-48.13197,18.0,184.5,20.0,100.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8189849853515625,4.72265625,2929.4765625,0.7929186224937439,5.40234375,0.0819789320230484,60.0,217.7142791748047,0.0,976.0,0.0,23.0,7.0
1045,Envelope,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed; the highest-Q action (action 3) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 6 is better on Network, Security, worse on Resource. Per-component: Resource: loses 2.258 weighted; Network: gains 1.260 weighted; Security: gains 0.610 weighted.",-2.2583878,1.2603899,0.6095581,-12.855144,7.489212,-49.232914,-10.596756,6.228822,-49.842472,16.0,182.5,20.0,100.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.7265625,2932.296875,0.7780641913414001,5.40234375,0.0819789320230484,60.0,217.57142639160156,0.0,976.0,0.0,23.0,7.0
1046,Envelope,MORL_vec,MORL_RDX,9,9,3,1,"Action 9 was executed and matches the highest-Q action (action 9). Compared to next-best action 3: better on Resource, Security, worse on Network. Per-component: Resource: gains 0.036 weighted; Network: loses 0.869 weighted; Security: gains 0.896 weighted.",0.03575821,-0.86882806,0.89615023,-11.736966,4.8842883,-50.94842,-11.772724,5.753116,-51.84457,14.0,180.5,20.0,100.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8195431232452393,4.7265625,2935.1171875,0.7781347632408142,5.40234375,0.0819789320230484,60.0,217.57142639160156,0.0,975.8571166992188,0.0,23.0,7.0
1047,Envelope,MORL_vec,MORL_RDX,8,8,2,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 2: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.834 weighted; Network: gains 1.797 weighted; Security: loses 0.560 weighted.",0.8343453,1.7968609,-0.5604172,-11.550817,5.792166,-50.388626,-12.385161,3.9953053,-49.82821,18.0,184.5,24.0,108.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.819822072982788,4.7265625,2937.9375,0.8193947672843933,5.40234375,0.0819789320230484,60.0,217.42857360839844,0.0,975.8571166992188,0.0,23.0,7.0
1048,Envelope,MORL_vec,MORL_RDX,6,6,5,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 5: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.894 weighted; Network: gains 1.190 weighted; Security: loses 0.191 weighted.",-0.8943764,1.1899544,-0.19127198,-12.541411,7.3201013,-50.20036,-11.647036,6.130147,-50.009087,18.0,184.5,20.0,100.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.819822072982788,4.7265625,2940.7578125,0.7782734632492065,5.40234375,0.0819789320230484,60.0,217.42857360839844,0.0,975.7142944335938,0.0,23.0,7.0
1049,Envelope,MORL_vec,MORL_RDX,3,3,4,1,Action 3 was executed and matches the highest-Q action (action 3). Compared to next-best action 4: better on all objectives. Per-component: Resource: gains 0.519 weighted; Network: gains 1.121 weighted; Security: gains 1.115 weighted.,0.51915437,1.1206089,1.1146774,-12.711098,6.539167,-50.90533,-13.230252,5.418558,-52.020008,16.0,182.5,20.0,100.125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.819822072982788,4.7265625,2943.578125,0.7781843543052673,5.40234375,0.0819789320230484,60.0,217.42857360839844,0.0,975.5714111328125,0.0,23.0,7.0
